Product_ID,Product_Name,Category,Brand,Average_Price,SPF_Rating,Skin_Type,Hair_Type,Age_Group,Gender,Popularity_Rating,Usage_Frequency,Primary_Ingredient,Fragrance_Type,Waterproof,Organic,Paraben_Free,Summer_Essential_Score,Region_Usage,Online_Availability
P00693,Toner,Makeup,Mamaearth,1061.64,15,Oily,,Senior,Male,3,Daily,Tea Tree,Woody,No,Yes,Yes,9,South,Flipkart
P00694,Face Wash,Haircare,Nivea,1308.35,50,Normal,,Teen,Female,3,Occasional,Charcoal,Floral,Yes,Yes,Yes,4,West,Nykaa
P00695,Sunscreen,Haircare,Lakmé,937.5,50,Sensitive,,Adult,Female,1,Occasional,Tea Tree,Fruity,No,No,Yes,4,East,Flipkart
P00696,Lip Balm,Bodycare,Himalaya,70.55,15,Dry,Straight,Senior,Unisex,2,Daily,Tea Tree,Unscented,No,No,Yes,7,East,Amazon
P00697,Face Wash,Bodycare,Garnier,205.11,50,Dry,Curly,Adult,Male,2,Weekly,Rose Water,Fruity,No,No,No,3,North,Nykaa
P00698,Deodorant,Bodycare,Biotique,187.37,0,Oily,,Senior,Unisex,2,Occasional,Charcoal,Fruity,Yes,Yes,No,10,South,Brand Website
P00699,Shampoo,Haircare,Nivea,394.67,50,Sensitive,,Senior,Unisex,1,Daily,Coconut Oil,Woody,No,Yes,No,6,North,Myntra
P00700,Shampoo,Skincare,Nivea,659.05,0,Dry,Coily,Adult,Female,2,Occasional,Vitamin C,Citrus,No,No,Yes,3,East,Myntra
P00701,Conditioner,Bodycare,Ponds,193.66,0,Sensitive,,Teen,Male,1,Daily,Rose Water,Citrus,Yes,No,Yes,1,West,Amazon
P00702,Lip Balm,Bodycare,Ponds,1448.59,15,Combination,Wavy,Teen,Female,1,Weekly,Charcoal,Woody,No,Yes,No,3,East,Brand Website
P00703,Serum,Makeup,Himalaya,433.56,30,Dry,Straight,Senior,Male,5,Daily,Aloe Vera,Floral,No,Yes,Yes,6,West,Brand Website
P00704,Conditioner,Fragrance,Mamaearth,1411.8,30,Oily,,Adult,Female,5,Daily,Charcoal,Floral,No,Yes,Yes,10,East,Nykaa
P00705,Moisturizer,Skincare,Garnier,449.84,30,Sensitive,,Adult,Male,3,Daily,Aloe Vera,Fruity,Yes,No,No,3,West,Flipkart
P00706,Body Lotion,Bodycare,Neutrogena,397.66,30,Sensitive,,Teen,Unisex,3,Weekly,Charcoal,Woody,No,No,Yes,2,North,Flipkart
P00707,Conditioner,Fragrance,Biotique,212.45,15,Combination,Coily,Senior,Unisex,4,Occasional,Tea Tree,Floral,No,No,Yes,10,North,Brand Website
P00708,Toner,Bodycare,Mamaearth,212.19,30,Normal,Straight,Senior,Male,3,Occasional,Rose Water,Unscented,No,Yes,Yes,3,Pan-India,Nykaa
P00709,Deodorant,Haircare,Lakmé,1135.7,0,Oily,,Teen,Female,2,Weekly,Charcoal,Unscented,No,No,No,6,Pan-India,Brand Website
P00710,Face Wash,Bodycare,Garnier,398.02,0,Sensitive,Coily,Senior,Female,5,Weekly,Rose Water,Citrus,Yes,No,Yes,8,East,Myntra
P00711,Toner,Skincare,Neutrogena,501.39,50,Normal,,Teen,Unisex,1,Weekly,Rose Water,Unscented,Yes,Yes,Yes,4,South,Myntra
P00712,Toner,Fragrance,Himalaya,1053.28,30,Oily,,Senior,Female,5,Occasional,Tea Tree,Fruity,Yes,No,No,5,West,Flipkart
P00713,Serum,Bodycare,Neutrogena,298.8,50,Dry,Straight,Teen,Unisex,3,Occasional,Rose Water,Fruity,No,No,Yes,9,East,Nykaa
P00714,Serum,Makeup,Mamaearth,803.6,15,Normal,,Senior,Male,1,Occasional,Aloe Vera,Unscented,No,Yes,Yes,7,North,Brand Website
P00715,Moisturizer,Skincare,Himalaya,1132.21,50,Sensitive,Wavy,Senior,Female,5,Weekly,Aloe Vera,Floral,Yes,Yes,No,3,North,Nykaa
P00716,Body Lotion,Makeup,Himalaya,487.54,50,Oily,,Teen,Female,4,Occasional,Vitamin C,Woody,Yes,Yes,Yes,3,North,Nykaa
P00717,Sunscreen,Haircare,Lakmé,942.18,30,Normal,Coily,Senior,Female,3,Weekly,Tea Tree,Citrus,No,No,No,2,North,Brand Website
P00718,Lip Balm,Makeup,Neutrogena,65.89,0,Combination,Coily,Teen,Female,1,Weekly,Tea Tree,Unscented,Yes,No,No,8,East,Flipkart
P00719,Moisturizer,Skincare,L'Oréal,1443.21,30,Dry,Coily,Teen,Male,2,Daily,Charcoal,Unscented,Yes,No,No,1,East,Flipkart
P00720,Lip Balm,Haircare,Neutrogena,421.21,50,Sensitive,,Senior,Female,3,Occasional,Coconut Oil,Citrus,No,No,No,9,South,Nykaa
P00721,Moisturizer,Makeup,Dove,1233.96,30,Dry,,Adult,Female,1,Daily,Rose Water,Citrus,Yes,No,Yes,1,East,Amazon
P00722,Body Lotion,Haircare,Mamaearth,1494.66,15,Dry,Wavy,Adult,Female,2,Weekly,Rose Water,Floral,No,No,No,7,East,Amazon
P00723,Serum,Fragrance,L'Oréal,719.19,30,Dry,Straight,Adult,Female,5,Daily,Aloe Vera,Woody,No,No,Yes,7,West,Flipkart
P00724,Moisturizer,Bodycare,Ponds,100.4,50,Normal,,Senior,Female,5,Weekly,Rose Water,Woody,No,Yes,Yes,5,South,Brand Website
P00725,Shampoo,Makeup,Mamaearth,302.22,15,Dry,,Senior,Female,1,Occasional,Aloe Vera,Floral,No,Yes,Yes,2,West,Brand Website
P00726,Moisturizer,Bodycare,Garnier,271.19,0,Normal,,Adult,Male,4,Occasional,Aloe Vera,Floral,No,Yes,Yes,2,Pan-India,Nykaa
P00727,Moisturizer,Fragrance,L'Oréal,1143.88,0,Dry,Curly,Senior,Female,5,Daily,Aloe Vera,Woody,Yes,No,No,1,West,Brand Website
P00728,Conditioner,Haircare,Himalaya,524.93,15,Normal,,Senior,Male,1,Daily,Rose Water,Floral,Yes,Yes,Yes,6,South,Myntra
P00729,Sunscreen,Bodycare,Biotique,754.7,50,Combination,,Senior,Unisex,5,Occasional,Charcoal,Citrus,No,No,Yes,3,East,Brand Website
P00730,Shampoo,Fragrance,L'Oréal,462.71,30,Dry,,Adult,Unisex,1,Daily,Charcoal,Fruity,No,No,No,4,South,Nykaa
P00731,Deodorant,Haircare,Himalaya,491.95,15,Combination,Straight,Senior,Male,2,Weekly,Charcoal,Floral,No,Yes,No,2,Pan-India,Amazon
P00732,Face Wash,Fragrance,Biotique,103.84,15,Dry,Coily,Adult,Female,5,Weekly,Charcoal,Citrus,Yes,No,Yes,7,Pan-India,Myntra
P00733,Sunscreen,Fragrance,Biotique,935.75,30,Oily,Straight,Senior,Male,4,Daily,Aloe Vera,Fruity,Yes,Yes,Yes,6,South,Brand Website
P00734,Body Lotion,Makeup,Nivea,468.95,0,Normal,Wavy,Teen,Male,4,Daily,Rose Water,Floral,No,No,No,1,North,Flipkart
P00735,Lip Balm,Fragrance,L'Oréal,858.19,50,Combination,,Senior,Unisex,2,Occasional,Charcoal,Fruity,No,No,No,9,Pan-India,Myntra
P00736,Face Wash,Bodycare,Lakmé,528.68,15,Oily,,Teen,Unisex,3,Occasional,Coconut Oil,Woody,No,Yes,Yes,10,South,Amazon
P00737,Moisturizer,Bodycare,Himalaya,904.61,15,Sensitive,Wavy,Adult,Unisex,2,Daily,Vitamin C,Unscented,Yes,No,Yes,2,East,Brand Website
P00738,Lip Balm,Makeup,Biotique,1043.32,30,Dry,Coily,Teen,Female,5,Weekly,Charcoal,Unscented,Yes,No,No,1,East,Amazon
P00739,Lip Balm,Haircare,Neutrogena,151.95,0,Dry,,Adult,Unisex,2,Occasional,Vitamin C,Floral,No,Yes,Yes,7,Pan-India,Brand Website
P00740,Conditioner,Fragrance,Dove,937.76,15,Dry,,Teen,Unisex,5,Weekly,Vitamin C,Citrus,No,Yes,Yes,8,Pan-India,Flipkart
P00741,Body Lotion,Bodycare,Ponds,763.85,30,Combination,,Adult,Unisex,4,Occasional,Charcoal,Fruity,Yes,Yes,No,8,South,Amazon
P00742,Deodorant,Haircare,Neutrogena,1022.52,50,Sensitive,Wavy,Teen,Male,3,Daily,Vitamin C,Woody,No,Yes,Yes,2,North,Nykaa
P00743,Shampoo,Fragrance,Biotique,410.72,50,Oily,,Senior,Unisex,2,Occasional,Tea Tree,Unscented,No,Yes,No,1,East,Brand Website
P00744,Serum,Skincare,Nivea,857,50,Normal,,Adult,Female,1,Occasional,Aloe Vera,Woody,No,Yes,Yes,6,West,Flipkart
P00745,Sunscreen,Skincare,Mamaearth,635.3,30,Oily,,Senior,Female,4,Weekly,Tea Tree,Citrus,Yes,No,No,9,West,Brand Website
P00746,Lip Balm,Bodycare,Neutrogena,942.87,30,Normal,Wavy,Teen,Male,1,Daily,Rose Water,Citrus,Yes,No,Yes,1,Pan-India,Amazon
P00747,Toner,Haircare,Lakmé,624.55,0,Dry,,Senior,Unisex,1,Weekly,Tea Tree,Unscented,Yes,Yes,Yes,3,South,Amazon
P00748,Serum,Bodycare,Himalaya,778.5,50,Dry,,Adult,Female,4,Weekly,Aloe Vera,Unscented,No,Yes,Yes,1,North,Amazon
P00749,Shampoo,Fragrance,Garnier,690,30,Normal,Wavy,Senior,Female,5,Weekly,Aloe Vera,Floral,Yes,Yes,Yes,9,South,Flipkart
P00750,Deodorant,Skincare,Biotique,752.88,30,Dry,Curly,Teen,Unisex,2,Occasional,Coconut Oil,Citrus,Yes,No,No,1,North,Nykaa
P00751,Moisturizer,Haircare,Himalaya,1358.74,30,Oily,,Teen,Unisex,1,Occasional,Aloe Vera,Citrus,No,Yes,No,8,East,Brand Website
P00752,Lip Balm,Makeup,Lakmé,1391.19,15,Dry,Curly,Teen,Unisex,3,Occasional,Aloe Vera,Woody,Yes,No,No,8,Pan-India,Flipkart
P00753,Sunscreen,Bodycare,Biotique,1095.39,0,Oily,Curly,Teen,Male,5,Weekly,Tea Tree,Unscented,Yes,Yes,No,5,East,Amazon
P00754,Moisturizer,Haircare,Nivea,525.31,50,Oily,Coily,Adult,Female,3,Daily,Rose Water,Unscented,No,No,Yes,4,South,Flipkart
P00755,Face Wash,Fragrance,Dove,1289.85,50,Sensitive,Coily,Adult,Male,5,Daily,Charcoal,Citrus,Yes,No,No,3,South,Amazon
P00756,Conditioner,Haircare,Dove,1450.51,50,Combination,,Teen,Female,4,Daily,Tea Tree,Woody,No,No,No,1,West,Flipkart
P00757,Deodorant,Bodycare,Lakmé,1155.86,15,Normal,,Adult,Female,4,Occasional,Aloe Vera,Floral,No,No,No,6,Pan-India,Flipkart
P00758,Deodorant,Bodycare,Lakmé,1210.67,50,Oily,,Teen,Unisex,3,Occasional,Tea Tree,Unscented,Yes,No,No,1,North,Flipkart
P00759,Deodorant,Fragrance,Nivea,1292.08,50,Sensitive,,Senior,Female,3,Occasional,Aloe Vera,Unscented,Yes,No,No,10,East,Flipkart
P00760,Lip Balm,Bodycare,Ponds,592,15,Normal,Coily,Adult,Unisex,1,Weekly,Aloe Vera,Fruity,Yes,No,No,9,North,Myntra
P00761,Toner,Bodycare,Biotique,754.66,15,Combination,,Adult,Male,4,Daily,Coconut Oil,Citrus,No,Yes,No,8,East,Brand Website
P00762,Deodorant,Makeup,Nivea,1128.53,50,Sensitive,,Senior,Female,4,Weekly,Tea Tree,Unscented,No,No,Yes,2,South,Brand Website
P00763,Shampoo,Fragrance,Garnier,422.83,15,Oily,,Adult,Female,2,Weekly,Aloe Vera,Citrus,No,No,Yes,4,West,Amazon
P00764,Serum,Bodycare,Garnier,165.16,0,Normal,,Senior,Unisex,3,Occasional,Coconut Oil,Citrus,No,No,No,9,Pan-India,Amazon
P00765,Sunscreen,Haircare,Himalaya,1077.7,15,Normal,,Teen,Female,4,Weekly,Vitamin C,Unscented,Yes,No,Yes,9,North,Myntra
P00766,Conditioner,Makeup,Mamaearth,465.63,30,Sensitive,Curly,Senior,Female,5,Daily,Tea Tree,Citrus,No,Yes,Yes,8,North,Amazon
P00767,Sunscreen,Fragrance,Mamaearth,1124.25,50,Normal,Coily,Teen,Male,3,Occasional,Vitamin C,Woody,No,Yes,No,9,West,Amazon
P00768,Shampoo,Bodycare,Himalaya,1411.22,30,Oily,,Senior,Female,2,Daily,Tea Tree,Citrus,Yes,No,No,5,South,Amazon
P00769,Lip Balm,Makeup,Biotique,788.48,15,Normal,,Teen,Unisex,5,Weekly,Vitamin C,Fruity,No,Yes,Yes,7,West,Flipkart
P00770,Serum,Skincare,Mamaearth,537.65,30,Sensitive,,Adult,Female,1,Daily,Coconut Oil,Woody,No,Yes,No,9,West,Flipkart
P00771,Face Wash,Haircare,Himalaya,1448.81,30,Normal,Curly,Senior,Male,2,Weekly,Charcoal,Woody,Yes,Yes,Yes,10,Pan-India,Nykaa
P00772,Lip Balm,Haircare,Biotique,727.5,0,Normal,,Teen,Unisex,3,Weekly,Tea Tree,Woody,Yes,Yes,Yes,4,North,Amazon
P00773,Body Lotion,Bodycare,Mamaearth,1479.62,15,Combination,Curly,Teen,Unisex,3,Daily,Rose Water,Floral,No,No,No,3,West,Nykaa
P00774,Moisturizer,Bodycare,Biotique,188.4,0,Combination,,Teen,Female,5,Occasional,Tea Tree,Unscented,Yes,Yes,Yes,10,West,Nykaa
P00775,Serum,Fragrance,Garnier,896.78,0,Combination,Coily,Adult,Male,4,Daily,Tea Tree,Unscented,No,No,No,9,South,Flipkart
P00776,Lip Balm,Makeup,Garnier,800.21,0,Normal,Straight,Senior,Male,3,Weekly,Charcoal,Woody,Yes,Yes,No,3,East,Myntra
P00777,Lip Balm,Bodycare,Garnier,433.86,15,Sensitive,,Adult,Unisex,4,Daily,Coconut Oil,Citrus,Yes,No,No,7,South,Brand Website
P00778,Moisturizer,Haircare,Garnier,968.92,15,Normal,Straight,Teen,Unisex,5,Weekly,Tea Tree,Citrus,Yes,Yes,Yes,7,North,Brand Website
P00779,Moisturizer,Haircare,Mamaearth,1100.22,50,Combination,,Teen,Unisex,5,Daily,Tea Tree,Fruity,No,Yes,Yes,5,South,Myntra
P00780,Serum,Makeup,Himalaya,471.13,15,Dry,Coily,Senior,Female,1,Daily,Aloe Vera,Woody,No,No,Yes,2,West,Flipkart
P00781,Sunscreen,Skincare,Ponds,119.45,15,Oily,,Adult,Female,5,Weekly,Tea Tree,Citrus,No,Yes,Yes,3,South,Myntra
P00782,Moisturizer,Skincare,Himalaya,262.57,50,Sensitive,Wavy,Teen,Male,1,Occasional,Charcoal,Woody,No,No,Yes,5,South,Nykaa
P00783,Conditioner,Skincare,Mamaearth,792.03,15,Normal,,Senior,Unisex,1,Daily,Tea Tree,Fruity,No,No,Yes,10,North,Nykaa
P00784,Conditioner,Fragrance,Lakmé,816.74,15,Normal,Wavy,Adult,Unisex,4,Daily,Aloe Vera,Fruity,No,No,No,2,Pan-India,Flipkart
P00785,Body Lotion,Haircare,Biotique,1012.67,50,Normal,Straight,Adult,Female,4,Daily,Coconut Oil,Citrus,No,No,No,5,East,Myntra
P00786,Face Wash,Fragrance,Lakmé,1093.26,30,Dry,,Adult,Unisex,5,Daily,Rose Water,Floral,Yes,Yes,Yes,10,West,Nykaa
P00787,Moisturizer,Makeup,Nivea,263.46,0,Dry,Wavy,Adult,Unisex,1,Weekly,Charcoal,Woody,No,Yes,No,2,South,Flipkart
P00788,Shampoo,Fragrance,Dove,583.15,30,Normal,Wavy,Adult,Male,4,Daily,Aloe Vera,Woody,No,Yes,No,1,East,Brand Website
P00789,Face Wash,Makeup,L'Oréal,822.63,50,Sensitive,Straight,Adult,Unisex,4,Daily,Aloe Vera,Fruity,No,Yes,Yes,10,North,Flipkart
P00790,Shampoo,Makeup,Dove,218.94,30,Normal,Wavy,Teen,Male,4,Daily,Rose Water,Floral,Yes,No,No,5,South,Brand Website
P00791,Body Lotion,Haircare,Nivea,258.64,50,Normal,Wavy,Senior,Female,4,Daily,Aloe Vera,Fruity,Yes,Yes,Yes,8,West,Nykaa
P00792,Conditioner,Skincare,Dove,282.33,30,Oily,,Adult,Male,2,Daily,Vitamin C,Fruity,Yes,No,Yes,7,South,Flipkart
P00793,Shampoo,Skincare,Nivea,985.4,15,Dry,Curly,Adult,Male,5,Weekly,Charcoal,Woody,No,No,No,10,Pan-India,Brand Website
P00794,Toner,Makeup,Neutrogena,579.6,50,Combination,Straight,Adult,Unisex,1,Weekly,Aloe Vera,Woody,Yes,No,No,8,East,Brand Website
P00795,Toner,Fragrance,Nivea,571.34,30,Combination,Wavy,Senior,Unisex,1,Weekly,Aloe Vera,Floral,No,No,No,7,South,Nykaa
P00796,Serum,Haircare,Biotique,167.89,50,Oily,,Senior,Unisex,1,Daily,Coconut Oil,Citrus,No,Yes,Yes,9,East,Myntra
P00797,Shampoo,Skincare,L'Oréal,425.27,30,Sensitive,,Senior,Male,5,Weekly,Tea Tree,Woody,No,Yes,No,5,West,Amazon
P00798,Lip Balm,Makeup,Ponds,632.39,15,Combination,Straight,Senior,Female,3,Weekly,Aloe Vera,Fruity,No,No,Yes,3,West,Amazon
P00799,Moisturizer,Bodycare,Ponds,368.19,15,Normal,Straight,Teen,Female,5,Occasional,Coconut Oil,Fruity,No,No,Yes,4,East,Myntra
P00800,Body Lotion,Haircare,Himalaya,700.33,0,Normal,,Adult,Male,4,Weekly,Tea Tree,Unscented,Yes,Yes,Yes,7,Pan-India,Brand Website
P00801,Moisturizer,Makeup,L'Oréal,588.02,15,Sensitive,,Adult,Unisex,5,Occasional,Charcoal,Floral,No,Yes,Yes,6,South,Brand Website
P00802,Face Wash,Makeup,Garnier,1398.78,15,Combination,Straight,Teen,Unisex,1,Daily,Charcoal,Fruity,No,No,No,8,Pan-India,Nykaa
P00803,Serum,Fragrance,Lakmé,338.46,50,Normal,Straight,Senior,Female,1,Daily,Vitamin C,Woody,Yes,Yes,Yes,2,East,Flipkart
P00804,Sunscreen,Makeup,Nivea,528.48,0,Combination,Curly,Teen,Male,1,Daily,Vitamin C,Fruity,No,No,No,5,South,Brand Website
P00805,Face Wash,Bodycare,Himalaya,399.7,30,Dry,Straight,Teen,Male,2,Occasional,Rose Water,Floral,No,No,Yes,1,South,Brand Website
P00806,Toner,Haircare,Himalaya,858.73,30,Dry,Wavy,Teen,Unisex,2,Daily,Aloe Vera,Unscented,Yes,Yes,No,4,South,Flipkart
P00807,Conditioner,Skincare,Himalaya,1202.56,15,Oily,,Senior,Female,5,Daily,Charcoal,Fruity,No,Yes,No,3,North,Brand Website
P00808,Body Lotion,Bodycare,Ponds,920.5,0,Normal,,Adult,Male,3,Weekly,Aloe Vera,Floral,Yes,Yes,Yes,5,Pan-India,Brand Website
P00809,Face Wash,Fragrance,L'Oréal,1093.97,15,Normal,,Teen,Female,1,Weekly,Coconut Oil,Floral,No,Yes,Yes,8,North,Myntra
P00810,Shampoo,Fragrance,L'Oréal,947.21,0,Oily,,Adult,Male,2,Weekly,Charcoal,Woody,Yes,Yes,No,1,Pan-India,Nykaa
P00811,Sunscreen,Bodycare,Dove,716.98,15,Oily,,Teen,Female,2,Daily,Rose Water,Floral,No,No,No,2,North,Amazon
P00812,Face Wash,Fragrance,L'Oréal,1156.78,15,Combination,Straight,Senior,Female,1,Occasional,Vitamin C,Unscented,Yes,Yes,No,3,West,Brand Website
P00813,Shampoo,Skincare,Himalaya,62.79,50,Dry,,Teen,Female,5,Daily,Charcoal,Unscented,No,Yes,Yes,7,South,Amazon
P00814,Lip Balm,Bodycare,Ponds,185.72,30,Oily,,Teen,Male,2,Weekly,Vitamin C,Fruity,Yes,Yes,No,7,Pan-India,Amazon
P00815,Lip Balm,Haircare,Biotique,123.14,0,Oily,Curly,Teen,Female,3,Daily,Vitamin C,Floral,No,No,Yes,2,North,Amazon
P00816,Moisturizer,Haircare,Neutrogena,718.09,50,Combination,,Senior,Male,4,Weekly,Vitamin C,Unscented,Yes,Yes,Yes,10,East,Flipkart
P00817,Shampoo,Haircare,Dove,450.34,50,Oily,Coily,Teen,Female,4,Weekly,Tea Tree,Floral,No,Yes,Yes,2,North,Amazon
P00818,Body Lotion,Bodycare,Biotique,1250.21,15,Normal,Curly,Teen,Unisex,5,Weekly,Coconut Oil,Woody,No,Yes,Yes,5,West,Nykaa
P00819,Face Wash,Makeup,Garnier,350.15,0,Oily,,Adult,Unisex,3,Weekly,Coconut Oil,Unscented,No,No,Yes,10,West,Nykaa
P00820,Conditioner,Makeup,Himalaya,491.47,30,Oily,Straight,Adult,Unisex,5,Occasional,Vitamin C,Fruity,Yes,No,Yes,8,North,Flipkart
P00821,Conditioner,Skincare,Biotique,1093.1,15,Sensitive,,Teen,Female,5,Weekly,Tea Tree,Unscented,Yes,No,Yes,6,West,Nykaa
P00822,Body Lotion,Skincare,Himalaya,87.41,15,Sensitive,Straight,Teen,Unisex,4,Weekly,Aloe Vera,Unscented,No,Yes,Yes,1,East,Myntra
P00823,Conditioner,Bodycare,Himalaya,1331.31,15,Oily,,Adult,Male,1,Occasional,Aloe Vera,Fruity,Yes,No,Yes,6,East,Brand Website
P00824,Body Lotion,Makeup,Garnier,265.75,50,Sensitive,,Senior,Female,4,Weekly,Aloe Vera,Citrus,No,No,No,9,East,Flipkart
P00825,Conditioner,Bodycare,Ponds,1387.21,30,Normal,,Senior,Unisex,2,Weekly,Coconut Oil,Fruity,No,Yes,Yes,1,West,Myntra
P00826,Toner,Haircare,Ponds,1430.25,50,Combination,Straight,Senior,Female,4,Weekly,Tea Tree,Floral,No,Yes,No,8,East,Myntra
P00827,Deodorant,Haircare,Lakmé,670.57,50,Combination,,Adult,Female,3,Daily,Coconut Oil,Floral,Yes,No,No,4,East,Amazon
P00828,Serum,Bodycare,Himalaya,1106.6,0,Normal,,Teen,Unisex,4,Daily,Aloe Vera,Unscented,No,No,No,5,Pan-India,Amazon
P00829,Deodorant,Skincare,Biotique,307.69,0,Dry,Straight,Teen,Male,2,Occasional,Charcoal,Fruity,No,No,No,7,West,Nykaa
P00830,Conditioner,Fragrance,Mamaearth,778.8,0,Normal,Curly,Teen,Unisex,1,Weekly,Charcoal,Woody,Yes,No,Yes,7,West,Flipkart
P00831,Serum,Fragrance,Neutrogena,881.29,30,Dry,,Adult,Unisex,4,Weekly,Tea Tree,Floral,No,No,No,2,North,Amazon
P00832,Face Wash,Fragrance,Garnier,514.12,0,Dry,Coily,Teen,Female,1,Daily,Coconut Oil,Fruity,No,No,No,7,East,Brand Website
P00833,Serum,Haircare,Nivea,323.35,15,Combination,Straight,Senior,Male,1,Occasional,Vitamin C,Fruity,No,Yes,Yes,7,West,Amazon
P00834,Sunscreen,Bodycare,Garnier,502.74,30,Oily,,Adult,Unisex,4,Daily,Rose Water,Fruity,No,Yes,No,8,Pan-India,Flipkart
P00835,Toner,Fragrance,Himalaya,1312.21,0,Normal,Wavy,Adult,Male,4,Occasional,Aloe Vera,Unscented,Yes,Yes,No,3,Pan-India,Nykaa
P00836,Shampoo,Bodycare,L'Oréal,1339.64,0,Sensitive,,Senior,Male,3,Occasional,Vitamin C,Floral,Yes,Yes,Yes,2,North,Brand Website
P00837,Conditioner,Bodycare,L'Oréal,1443.52,30,Combination,Curly,Teen,Unisex,5,Weekly,Vitamin C,Citrus,No,No,No,8,Pan-India,Brand Website
P00838,Sunscreen,Fragrance,Neutrogena,876.1,15,Oily,Straight,Adult,Male,3,Occasional,Charcoal,Woody,Yes,No,No,2,East,Amazon
P00839,Toner,Bodycare,Dove,1156.71,50,Dry,Straight,Adult,Female,5,Occasional,Charcoal,Floral,Yes,No,No,8,West,Brand Website
P00840,Face Wash,Makeup,Dove,1093.47,50,Sensitive,,Teen,Unisex,2,Occasional,Aloe Vera,Citrus,No,No,Yes,7,Pan-India,Amazon
P00841,Serum,Haircare,L'Oréal,1017.06,50,Oily,Straight,Adult,Male,2,Weekly,Tea Tree,Fruity,No,No,Yes,1,North,Flipkart
P00842,Face Wash,Makeup,L'Oréal,587.22,50,Oily,,Teen,Female,1,Daily,Tea Tree,Floral,No,No,No,5,Pan-India,Amazon
P00843,Lip Balm,Fragrance,Mamaearth,826.65,50,Oily,Curly,Teen,Female,2,Occasional,Tea Tree,Fruity,No,Yes,No,9,South,Myntra
P00844,Shampoo,Bodycare,Biotique,109.8,50,Normal,,Adult,Male,4,Weekly,Aloe Vera,Unscented,No,Yes,No,9,East,Brand Website
P00845,Serum,Makeup,Lakmé,1428.67,30,Combination,Curly,Teen,Male,5,Weekly,Aloe Vera,Fruity,Yes,Yes,No,6,West,Brand Website
P00846,Shampoo,Skincare,Dove,261.97,0,Oily,Straight,Teen,Female,4,Occasional,Aloe Vera,Floral,No,No,Yes,8,Pan-India,Flipkart
P00847,Body Lotion,Bodycare,Dove,1041.61,50,Oily,,Adult,Male,1,Weekly,Rose Water,Woody,Yes,No,No,7,South,Flipkart
P00848,Deodorant,Fragrance,Lakmé,706.07,0,Normal,,Adult,Female,4,Weekly,Charcoal,Fruity,No,No,Yes,7,North,Amazon
P00849,Deodorant,Makeup,L'Oréal,1233.57,0,Dry,Coily,Adult,Unisex,1,Occasional,Coconut Oil,Floral,No,No,Yes,6,Pan-India,Brand Website
P00850,Moisturizer,Fragrance,Dove,129.43,30,Oily,,Teen,Male,4,Weekly,Rose Water,Unscented,No,Yes,Yes,6,West,Nykaa
P00851,Toner,Haircare,L'Oréal,419.72,15,Normal,,Adult,Female,1,Occasional,Coconut Oil,Citrus,No,No,Yes,1,North,Brand Website
P00852,Conditioner,Haircare,Biotique,1451.74,0,Oily,,Teen,Male,3,Occasional,Coconut Oil,Floral,Yes,Yes,Yes,9,Pan-India,Brand Website
P00853,Toner,Skincare,Nivea,232.93,15,Normal,Wavy,Adult,Unisex,2,Occasional,Tea Tree,Citrus,Yes,Yes,Yes,10,South,Brand Website
P00854,Deodorant,Bodycare,Lakmé,395.07,30,Dry,,Senior,Female,2,Daily,Aloe Vera,Floral,Yes,No,Yes,6,Pan-India,Flipkart
P00855,Sunscreen,Haircare,Mamaearth,1129.17,50,Normal,Straight,Adult,Unisex,2,Weekly,Rose Water,Floral,Yes,Yes,No,7,North,Flipkart
P00856,Toner,Skincare,Dove,901.95,50,Dry,Straight,Teen,Unisex,4,Daily,Rose Water,Fruity,No,No,No,2,Pan-India,Brand Website
P00857,Serum,Makeup,Mamaearth,228.99,50,Oily,,Adult,Male,3,Daily,Vitamin C,Unscented,No,Yes,Yes,8,Pan-India,Nykaa
P00858,Lip Balm,Haircare,Lakmé,919.58,0,Oily,Coily,Senior,Female,1,Occasional,Aloe Vera,Citrus,Yes,No,No,5,North,Amazon
P00859,Serum,Skincare,Neutrogena,415.68,50,Sensitive,,Adult,Unisex,1,Occasional,Rose Water,Citrus,Yes,Yes,Yes,2,West,Brand Website
P00860,Sunscreen,Bodycare,Neutrogena,705.1,30,Combination,Wavy,Senior,Unisex,5,Daily,Rose Water,Unscented,No,Yes,No,4,East,Brand Website
P00861,Deodorant,Bodycare,Lakmé,661.33,50,Combination,,Teen,Male,3,Occasional,Tea Tree,Citrus,No,No,Yes,10,North,Flipkart
P00862,Body Lotion,Makeup,Himalaya,422.99,15,Dry,Coily,Teen,Unisex,5,Weekly,Vitamin C,Fruity,No,No,No,5,North,Brand Website
P00863,Moisturizer,Fragrance,Himalaya,944.31,30,Dry,,Teen,Female,4,Occasional,Aloe Vera,Woody,No,No,Yes,6,Pan-India,Flipkart
P00864,Face Wash,Bodycare,L'Oréal,977.88,0,Oily,Wavy,Senior,Female,1,Daily,Tea Tree,Unscented,Yes,No,Yes,4,South,Brand Website
P00865,Lip Balm,Fragrance,Mamaearth,1065.38,30,Dry,,Senior,Male,5,Weekly,Vitamin C,Floral,No,No,Yes,8,North,Brand Website
P00866,Serum,Haircare,L'Oréal,941.3,50,Dry,,Teen,Male,4,Weekly,Rose Water,Fruity,No,No,No,5,North,Nykaa
